"id","title","year","journal_name","conf_name"
"180505570","The Destruction of bars by central mass concentrations","2004","The Astrophysical Journal",
"32721637","The Effect of Radiative Efficiency on the Growth of the Black Hole Mass","2007","Chinese Astronomy and Astrophysics",
"420173069","Formation of Central Massive Objects via Tidal Compression","2008","The Astrophysical Journal",
"354846301","The Nature of Composite Seyfert/Star-forming Galaxies Revealed by X-Ray Observations","2005","The Astrophysical Journal",
"134462866","Black Hole Masses and Host Galaxy Evolution of Radio-Loud Active Galactic Nuclei","2005","The Astrophysical Journal",
"485980840","On black hole masses, radio-loudness and bulge luminosities of Seyfert galaxies","2001","Astronomy and Astrophysics",
"495141783","Dynamical Cusp Regeneration","2006","The Astrophysical Journal",
"341896433","A correlation between star formation rate and average black hole accretion in star-forming galaxies.","2013","The Astrophysical Journal",
"444923042","MID-INFRARED SPECTROSCOPY OF HIGH-REDSHIFT OBSCURED QUASARS","2008","The Astrophysical Journal",
"433684236","The Faintest X-ray Sources from z=0-8","2012","The Astrophysical Journal",
"427271449","A correlation between galaxy light concentration and supermassive black hole mass","2001","The Astrophysical Journal",
"277925389","RELATION BETWEEN GLOBULAR CLUSTERS AND SUPERMASSIVE BLACK HOLES IN ELLIPTICALS AS A MANIFESTATION OF THE BLACK HOLE FUNDAMENTAL PLANE","2011","The Astrophysical Journal",
"265205585","The First VisAO Fed Integral Field Spectrograph: VisAO IFS","2010","Proceedings of SPIE",
"369169140","ALMA-backed NIR high resolution integral field spectroscopy of the NUGA galaxy NGC 1433","2014","Astronomy and Astrophysics",
"302907099","Triggering Active Galactic Nuclei in Hierarchical Galaxy Formation: Disk instability vs. Interactions","2014","Astronomy and Astrophysics",
"81192835","The mass-metallicity relation of SDSS quasars","2011","Astronomy and Astrophysics",
"48250477","Chandra observations of nuclear outflows in the elliptical galaxy NGC 4552 in the virgo cluster","2006","The Astrophysical Journal",
"396542504","SHINING LIGHT ON MERGING GALAXIES. I. THE ONGOING MERGER OF A QUASAR WITH A GREEN VALLEY GALAXY","2011","The Astrophysical Journal",
"334958083","Radiation Pressure-supported Starburst Disks and Active Galactic Nucleus Fueling","2005","The Astrophysical Journal",
"268443384","Empirical diagnostics of the starburst-AGN connection","2001","The Astrophysical Journal",
"445678360","Black Hole Accretion","2005","Science",
"454982550","A High-Resolution Study of the Hydra A Cluster with Chandra: Comparison of the Core Mass Distribution with Theoretical Predictions and Evidence for Feedback in the Cooling Flow","2001","The Astrophysical Journal",
"94864167","Reasoning From Fossils: Learning from the Local Black Hole Population about the Evolution of Quasars","2004","The Astrophysical Journal",
"210262124","A multiwavelength study of binary quasars and their environments","2011","The Astrophysical Journal",
"52025087","Bulge mass is king: the dominant role of the bulge in determining the fraction of passive galaxies in the Sloan Digital Sky Survey","2014","Monthly Notices of the Royal Astronomical Society",
"450532049","The Central Engines of Narrow-Line Seyfert 1 Galaxies","2007","The Astrophysical Journal",
"369777598","THE GALAXY-BLACK HOLE CONNECTION IN THE LOCAL UNIVERSE","2010",,
"452127198","Nuclear star clusters in 228 spiral galaxies in the HST/WFPC2 archive: catalogue and comparison to other stellar systems","2014","Monthly Notices of the Royal Astronomical Society",
"145937940","Dissecting the quasar main sequence: Insight from host galaxy properties","2015","The Astrophysical Journal",
"19060207","White Dwarfs near Black Holes: A New Paradigm for Type I Supernovae","2004","The Astrophysical Journal",
"163800062","Spitzer Observations of Young Red Quasars","2012","The Astrophysical Journal",
"348589901","RESOLVING THE DYNAMICAL MASS OF A z ∼ 1.3 QUASI-STELLAR OBJECT HOST GALAXY USING SINFONI AND LASER GUIDE STAR ASSISTED ADAPTIVE OPTICS","2011","The Astrophysical Journal",
"233904736","AGN black hole masses and methods to estimate the mass","2005","Publications of the Astronomical Society of Japan",
"111642256","A search for the third lensed image in JVAS B1030+074","2007","Monthly Notices of the Royal Astronomical Society",
"171601159","Fundamental Planes and the Barless MBH-σ Relation for Supermassive Black Holes","2008","The Astrophysical Journal",
"88506211","Radio-quiet quasars in the VIDEO survey: evidence for AGN-powered radio emission at S1.4 GHz < 1 mJy","2015","Monthly Notices of the Royal Astronomical Society",
"379162734","Constraints on radiatively inefficient accretion history from Eddington ratio distribution of active galactic nuclei","2007","Monthly Notices of the Royal Astronomical Society",
"175300777","Revisit of Local X-Ray Luminosity Function of Active Galactic Nuclei with the MAXI Extragalactic Survey","2011","Publications of the Astronomical Society of Japan",
"383357854","The black hole mass of low redshift radiogalaxies","2003","Astronomy and Astrophysics",
"272747107","Hidden trigger for the giant starburst arc in M83","2006","The Astrophysical Journal",
"471482877","Tracing cosmic evolution with clusters of galaxies","2005","Reviews of Modern Physics",
"243921537","Systematic Errors in the Estimation of Black Hole Masses by Reverberation Mapping","2001","The Astrophysical Journal",
"277115090","The ATLAS3D project XV: benchmark for early-type galaxies scaling relations from 260 dynamical models: mass-to-light ratio, dark matter, fundamental plane and mass plane","2013","Monthly Notices of the Royal Astronomical Society",
"471277243","Massive Elliptical Galaxies at High Redshift: NICMOS* Imaging of z ≈ 1 Radio Galaxies","2003","The Astrophysical Journal",
"63600650","A Deep Chandra, Very Large Array, and Spitzer Infrared Array Camera Study of the Very Low Luminosity Nucleus of the Elliptical NGC 821","2007","The Astrophysical Journal",
"426403642","X-ray nuclear activity in s4g barred galaxies: No link between bar strength and co-occurrent supermassive black hole fueling","2013","The Astrophysical Journal",
"294318734","Astronomy - Starbursts near and far","2008","Nature",
"482074558","A low-luminosity type-1 QSO sample - II. Tracing circumnuclear star formation in HE 1029-1831 with SINFONI","2015","Astronomy and Astrophysics",
"89583640","Observations of feedback from radio-quiet quasars – II. Kinematics of ionized gas nebulae","2013","Monthly Notices of the Royal Astronomical Society",
"314620298","The legacy and large–scale distribution of active galaxies","2005","Philosophical Transactions of the Royal Society A",
"423619317","Supermassive black hole mass measurements for NGC 1300 and 2748 based on Hubble Space Telescope emission-line gas kinematics","2005","Monthly Notices of the Royal Astronomical Society",
"11569785","Continuum halos in nearby galaxies: an EVLA survey (CHANG-ES) - I. Introduction to the survey","2012","The Astronomical Journal",
"40618834","A Rapid X-Ray Flare in the Radio-loud Narrow-Line Quasar PKS 0558–504","2001","The Astrophysical Journal",
"396819605","IMPROVED TESTS ON THE RELATIONSHIP BETWEEN THE KINETIC ENERGY OF GALAXIES AND THE MASS OF THEIR CENTRAL BLACK HOLES","2007","International Journal of Modern Physics D",
"273667823","Supermassive Black Holes in Galactic Nuclei: Past, Present and Future Research","2005","Space Science Reviews",
"38816691","X-ray bright active galactic nuclei in massive galaxy clusters – III. New insights into the triggering mechanisms of cluster AGN","2014","Monthly Notices of the Royal Astronomical Society",
"29749010","Spatial decomposition of on-nucleus spectra of quasar host galaxies ⋆","2007","Monthly Notices of the Royal Astronomical Society",
"333135637","Shedding light on the galaxy luminosity function","2011","The Astronomy and Astrophysics Review",
"105489009","The History and Morphology of Helium Reionization","2008","The Astrophysical Journal",
"492819980","Eccentricity of Supermassive Black Hole Binaries Coalescing from Gas-rich Mergers","2005","The Astrophysical Journal",
"80184478","Gas stripping by radiation drag from an interstellar cloud","2004","Monthly Notices of the Royal Astronomical Society",
"173642834","Discovery of a Large Population of Ultraluminous X-Ray Sources in the Bulgeless Galaxies NGC 337 and ESO 501-23","2013","The Astrophysical Journal",
"433641251","A 20,000 [ITAL]M[/ITAL][TINF]⊙[/TINF] Black Hole in the Stellar Cluster G1","2002","The Astrophysical Journal",
"440244852","BL Lacs bright in γ rays","2011","Nuclear Instruments & Methods in Physics Research Section A-accelerators Spectrometers Detectors and Associated Equipment",
"347868471","Characterization of a Sample of Intermediate-type AGNs. I. Spectroscopic Properties and Serendipitous Discovery of New Dual AGNs","2013","The Astrophysical Journal",
"417034490","Mosaiced wide-field VLBI observations of the Lockman Hole/XMM","2013","Astronomy and Astrophysics",
"285548443","Infrared 3–4 μm Spectroscopy of Nearby PG QSOs and AGN–Nuclear Starburst Connections in High-Luminosity AGN Populations","2011","Publications of the Astronomical Society of Japan",
"283748889","MBH–σ relation in Sloan Digital Sky Survey flat-spectrum radio quasars","2009","Monthly Notices of the Royal Astronomical Society",
"9038757","The strong environmental dependence of black hole scaling relations","2013","Monthly Notices of the Royal Astronomical Society",
"376384258","A local baseline of the black hole mass scaling relations for active galaxies. II. Measuring stellar velocity dispersion in active galaxies","2012","Astrophysical Journal Supplement Series",
"18539029","On the origin of the dichotomy of early-type galaxies: the role of dry mergers and active galactic nucleus feedback","2007","Monthly Notices of the Royal Astronomical Society",
"47901019","Another Intermediate-Mass Black Hole in a Starburst Galaxy? The Luminous X-Ray Source in NGC 3628 Reappears","2001","The Astrophysical Journal",
"412212454","A NEW COLLISIONAL RING GALAXY AT z = 0.111: AURIGA'S WHEEL","2011","The Astrophysical Journal",
"358004456","Growing black holes and galaxies: black hole accretion versus star formation rate","2015","Monthly Notices of the Royal Astronomical Society",
"108640688","Collapse of Singular Isothermal Spheres to Black Holes","2005","The Astrophysical Journal",
"161059818","Molecular gas in the centre of nearby galaxies from VLT/SINFONI integral field spectroscopy – I. Morphology and mass inventory","2013","Monthly Notices of the Royal Astronomical Society",
"450873605","PHOTOMETRIC PROPERTIES OF THE MOST MASSIVE HIGH-REDSHIFT GALAXIES","2007","The Astrophysical Journal",
"63307244","A new population of recently quenched elliptical galaxies in the SDSS","2014","Monthly Notices of the Royal Astronomical Society",
"327522958","3D NIR spectroscopy at subarcsecond resolution","2006","New Astronomy Reviews",
"160904589","Supermassive black hole mass functions at intermediate redshifts from spheroid and AGN luminosity functions","2006","Monthly Notices of the Royal Astronomical Society",
"243110462","The central image of a gravitationally lensed quasar","2004","Nature",
"481822726","Selection effects in the black hole-bulge relation and its evolution","2011","Astronomy and Astrophysics",
"476422877","Supermassive black holes do not correlate with dark matter haloes of galaxies","2011","Nature",
"147907286","The Masses of Nuclear Black Holes in Luminous Elliptical Galaxies and Implications for the Space Density of the Most Massive Black Holes","2007","The Astrophysical Journal",
"476812279","Active Galactic Nuclei in Void Regions","2008","The Astrophysical Journal",
"81390966","Gravitational recoil: effects on massive black hole occupation fraction over cosmic time","2010","Monthly Notices of the Royal Astronomical Society",
"96913432","Nuclear Star Formation Activity and Black Hole Accretion in Nearby Seyfert Galaxies","2013","The Astrophysical Journal",
"160667325","The Seyfert-Starburst Connection in X-Rays. II. Results and Implications","2001","The Astrophysical Journal",
"339185338","High Energy Large Area Surveys: from BeppoSAX to Chandra and XMM-Newton","2004","arXiv: Astrophysics",
"44926145","Collisional Dynamics around Binary Black Holes in Galactic Centers","2002","The Astrophysical Journal",
"477395107","Active galactic nuclei in cosmological simulations – I. Formation of black holes and spheroids through mergers","2005","Monthly Notices of the Royal Astronomical Society",
"161237388","IMAGING THE MOLECULAR GAS IN A z = 3.9 QUASAR HOST GALAXY AT 0.″3 RESOLUTION: A CENTRAL, SUB-KILOPARSEC SCALE STAR FORMATION RESERVOIR IN APM 08279+5255","2009","The Astrophysical Journal",
"166849822","Stellar processes near the massive black hole in the Galactic center","2005","Physics Reports",
"192833121","THE ORBITAL STRUCTURE OF TRIAXIAL GALAXIES WITH FIGURE ROTATION","2011","The Astrophysical Journal",
"492418964","Optical Properties of Host Galaxies of Extragalactic Nuclear Water Masers","2011","The Astrophysical Journal",
"46102906","Gravitational Waves from Supermassive Black Hole Coalescence in a Hierarchical Galaxy Formation Model","2004","The Astrophysical Journal",
"48058165","Activity in galactic nuclei of cluster and field galaxies in the local universe","2012","Astronomy and Astrophysics",
